authority_code,doc_id,date,lat,lng,html,local_authority,location,country,body,impacts,source_html,source_id,readout_title,report_document,report_reference
GB-KEC,1,2021-07-12,51.5089252,-0.1961978,"<div id=""html_2cae368038f8754724bb0b9fb590d8c7"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Notting Hill Gate Tube Station</h1><div class=""nugget-popup""><p>Station was flooded internally as a result of the intense rainfall and surcharged sewers. [TAB] (p81)</p></div><div class=""nugget-popup""><p>The station was flooded. (p82)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>1 station flooded [TAB] (p81)</p></div></div></body></div>",Kensington and Chelsea,Notting Hill Gate Tube Station,England,"Station was flooded internally as a result of the intense rainfall and surcharged sewers. [TAB] (p81)
The station was flooded. (p82)",1 station flooded [TAB] (p81),GB-KEC_1_2021-07-12.html,GB-KEC_1_2021-07-12,Kensington and Chelsea flooding 12 Jul 2021,Royal Borough of Kensington and Chelsea Section 19 Flood Investigation: 12 July 2021,062/Kensington and Chelsea/Royal Borough of Kensington and Chelsea Section 19 Flood Investigation 12 July 2021.pdf
GB-KEC,1,2021-07-12,51.492294,-0.1561275,"<div id=""html_b62b9d43b111fb054b685da9ac1c273c"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Sloane Square Tube Station</h1><div class=""nugget-popup""><p>Station flooded internally when the Ranelagh combined sewer overflow (CSO) passed through the station and water cascaded down the steps into the ticket areas and platforms. [TAB] (p85)</p></div></div></body></div>",Kensington and Chelsea,Sloane Square Tube Station,England,Station flooded internally when the Ranelagh combined sewer overflow (CSO) passed through the station and water cascaded down the steps into the ticket areas and platforms. [TAB] (p85),,GB-KEC_1_2021-07-12.html,GB-KEC_1_2021-07-12,Kensington and Chelsea flooding 12 Jul 2021,Royal Borough of Kensington and Chelsea Section 19 Flood Investigation: 12 July 2021,062/Kensington and Chelsea/Royal Borough of Kensington and Chelsea Section 19 Flood Investigation 12 July 2021.pdf
GB-KEC,1,2021-07-12,51.490458,-0.2405838,"<div id=""html_c4d304deff989bc6396d0fb64ea10c5d"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Hammersmith Pumping Station</h1><div class=""nugget-popup""><p>One pump at Hammersmith Pumping Station failed and remained offline throughout the event, reducing the station's maximum pumping capacity and limiting its ability to convey floodwater during the response. (p57)</p></div><div class=""nugget-popup""><p>Failure of one pump reduced pumping capacity during tide&ndash;locked conditions, preventing adequate discharge from the sewer system and significantly contributing to sewer surcharge and surface flooding in the borough. (p60)</p></div></div></body></div>",Kensington and Chelsea,Hammersmith Pumping Station,England,"One pump at Hammersmith Pumping Station failed and remained offline throughout the event, reducing the station's maximum pumping capacity and limiting its ability to convey floodwater during the response. (p57)
Failure of one pump reduced pumping capacity during tide–locked conditions, preventing adequate discharge from the sewer system and significantly contributing to sewer surcharge and surface flooding in the borough. (p60)",,GB-KEC_1_2021-07-12.html,GB-KEC_1_2021-07-12,Kensington and Chelsea flooding 12 Jul 2021,Royal Borough of Kensington and Chelsea Section 19 Flood Investigation: 12 July 2021,062/Kensington and Chelsea/Royal Borough of Kensington and Chelsea Section 19 Flood Investigation 12 July 2021.pdf
GB-LCE,2,2017-12-27,52.7368032,-1.3721871,"<div id=""html_113a524d156cec7b1fcd8e7bb32c4a2a"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Thornborough Road, Coalville</h1><div class=""nugget-popup""><p>Prolonged rainfall and an obstructed connecting pipe in a trench alongside the property prevented capture of runoff, allowing excess surface water to flow overland into a residential property and cause internal damage. (p3)</p></div><div class=""nugget-popup""><p>Internal property flooding occurred on Thornborough Road from unknown or multiple sources; this triggered the mandatory investigation criterion for internal property flooding. (p5)</p></div><div class=""nugget-popup""><p>Repeated surface&ndash;water/road flooding at a low point in the highway. A historical incident (15 June 2016) flooded the highway due to surface water accumulation; residents and an investigation map for the 27 December 2017 incident indicate a blocked drainage outfall and a drainage trench from a property connecting to that outfall, implicating local drainage blockage in the December 2017 flooding. [IMG,MUL] (p7)</p></div><div class=""nugget-popup""><p>Surface&ndash;water runoff concentrated along the road corridor on 27 December 2017; accumulations were shown adjacent to the road and adjacent properties and contributed to floodwater reaching the frontage, rear and sides of the affected property, enabling water to enter buildings through openings. [IMG] (p11)</p></div><div class=""nugget-popup""><p>Storm (surface) water entered a property on Thornborough Road when saturated ground, a blocked outfall in a trench alongside the property and a narrow gap at the side of the building allowed ingress, causing internal flooding of the property. (p13)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>1 residential property (p3)</p></div><div class=""nugget-popup quant""><p>1 report (15 June 2016) [IMG,MUL] (p7)</p></div><div class=""nugget-popup quant""><p>1 residential property (p13)</p></div></div></body></div>",Leicester,"Thornborough Road, Coalville",England,"Prolonged rainfall and an obstructed connecting pipe in a trench alongside the property prevented capture of runoff, allowing excess surface water to flow overland into a residential property and cause internal damage. (p3)
Internal property flooding occurred on Thornborough Road from unknown or multiple sources; this triggered the mandatory investigation criterion for internal property flooding. (p5)
Repeated surface–water/road flooding at a low point in the highway. A historical incident (15 June 2016) flooded the highway due to surface water accumulation; residents and an investigation map for the 27 December 2017 incident indicate a blocked drainage outfall and a drainage trench from a property connecting to that outfall, implicating local drainage blockage in the December 2017 flooding. [IMG,MUL] (p7)
Surface–water runoff concentrated along the road corridor on 27 December 2017; accumulations were shown adjacent to the road and adjacent properties and contributed to floodwater reaching the frontage, rear and sides of the affected property, enabling water to enter buildings through openings. [IMG] (p11)
Storm (surface) water entered a property on Thornborough Road when saturated ground, a blocked outfall in a trench alongside the property and a narrow gap at the side of the building allowed ingress, causing internal flooding of the property. (p13)","1 residential property (p3)
1 report (15 June 2016) [IMG,MUL] (p7)
1 residential property (p13)",GB-LCE_2_2017-12-27.html,GB-LCE_2_2017-12-27,Coalville flooding 27 Dec 2017,"Flood Investigation Report: Thornborough Road, Coalville – 27 December 2017",071/Leicester/thornborough-road-flood-report-final-may-2020.pdf
GB-LCE,2,2017-12-27,52.7258,-1.3741375,"<div id=""html_612fc1b0a8a9e710cb717d9af5c9fc1b"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Coalville</h1><div class=""nugget-popup""><p>Surface water flooding on 27 December 2017 resulted in overland flow into at least one residential property on Thornborough Road causing internal damage. (p3)</p></div><div class=""nugget-popup""><p>The flood incident on 27 December 2017 at Thornborough Road occurred within Coalville and resulted in internal property flooding at that location. (p5)</p></div><div class=""nugget-popup""><p>Localised surface&ndash;water/road flooding affecting the Thornborough Road area within Coalville. The county records include a highway flooding report for Thornborough Road (15 June 2016), and the investigation into the 27 December 2017 event involved residents from the site in Coalville. [MUL] (p7)</p></div><div class=""nugget-popup""><p>Surface water flooding occurred on 27 December 2017 in Coalville (Thornborough Road area), with runoff from higher land causing accumulations immediately in front of, behind and to either side of the affected property and enabling water ingress into the property. [IMG] (p11)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>1 residential property (p3)</p></div></div></body></div>",Leicester,Coalville,England,"Surface water flooding on 27 December 2017 resulted in overland flow into at least one residential property on Thornborough Road causing internal damage. (p3)
The flood incident on 27 December 2017 at Thornborough Road occurred within Coalville and resulted in internal property flooding at that location. (p5)
Localised surface–water/road flooding affecting the Thornborough Road area within Coalville. The county records include a highway flooding report for Thornborough Road (15 June 2016), and the investigation into the 27 December 2017 event involved residents from the site in Coalville. [MUL] (p7)
Surface water flooding occurred on 27 December 2017 in Coalville (Thornborough Road area), with runoff from higher land causing accumulations immediately in front of, behind and to either side of the affected property and enabling water ingress into the property. [IMG] (p11)",1 residential property (p3),GB-LCE_2_2017-12-27.html,GB-LCE_2_2017-12-27,Coalville flooding 27 Dec 2017,"Flood Investigation Report: Thornborough Road, Coalville – 27 December 2017",071/Leicester/thornborough-road-flood-report-final-may-2020.pdf
GB-LAN,17,2021-11-01,53.5905016,-2.7666295,"<div id=""html_37ce4c844554514cd57e0c4037377549"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Brandreth Drive, Parbold</h1><div class=""nugget-popup""><p>Brandreth Drive was impacted by the November 2021 flooding event. (p1)</p></div><div class=""nugget-popup""><p>Internal flooding of a house on the street on 01 Nov 2021 (and a more significant internal flood on 05 Oct 2021). Historic internal floods at the same property occurred in Sept 2019 and Feb 2020. Flooding was caused by a capacity&ndash;constrained and obstructed culverted watercourse passing under the house and garden and through neighbouring gardens; nearby gardens and external areas were extremely boggy. The issue was resolved when damaged/obstructed lengths of the culvert within private property boundaries were replaced or repaired. (p3)</p></div><div class=""nugget-popup""><p>Repeated surface water flooding incidents overwhelmed the local highway drainage. The culverted watercourse leaving the public highway and entering private land had become damaged/dysfunctional, leading to out&ndash;of&ndash;hours emergency responses where homes appeared to be at risk. Landowners later carried out coordinated repairs and, after those works, no further reports of homes flooding in this location were recorded. (p5)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>1 property flooded internally on 01 Nov 2021; additional significant internal flooding on 05 Oct 2021; previous incidents in Sept 2019 and Feb 2020. (p3)</p></div></div></body></div>",Lancashire,"Brandreth Drive, Parbold",England,"Brandreth Drive was impacted by the November 2021 flooding event. (p1)
Internal flooding of a house on the street on 01 Nov 2021 (and a more significant internal flood on 05 Oct 2021). Historic internal floods at the same property occurred in Sept 2019 and Feb 2020. Flooding was caused by a capacity–constrained and obstructed culverted watercourse passing under the house and garden and through neighbouring gardens; nearby gardens and external areas were extremely boggy. The issue was resolved when damaged/obstructed lengths of the culvert within private property boundaries were replaced or repaired. (p3)
Repeated surface water flooding incidents overwhelmed the local highway drainage. The culverted watercourse leaving the public highway and entering private land had become damaged/dysfunctional, leading to out–of–hours emergency responses where homes appeared to be at risk. Landowners later carried out coordinated repairs and, after those works, no further reports of homes flooding in this location were recorded. (p5)",1 property flooded internally on 01 Nov 2021; additional significant internal flooding on 05 Oct 2021; previous incidents in Sept 2019 and Feb 2020. (p3),GB-LAN_17_2021-11-01.html,GB-LAN_17_2021-11-01,Parbold flooding 01 Nov 2021 - 30 Nov 2021,"November 2021 Flooding In Lancashire: Brandreth Drive, Parbold, West Lancashire",069/Lancashire County/section-19-flood-investigation-report-brandreth-drive-parbold-november-2021.pdf
GB-LAN,17,2021-11-01,53.5947589,-2.7707663,"<div id=""html_cab44c01bbd1552f2c885d3661259c16"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>The Common, Parbold</h1><div class=""nugget-popup""><p>The culverted watercourse outfalls to a property at The Common where it reaches the local surface water pumping station and discharges into the public sewer network. This outfall and pumping station formed part of the flow path associated with the flooding of Brandreth Drive. (p3)</p></div></div></body></div>",Lancashire,"The Common, Parbold",England,The culverted watercourse outfalls to a property at The Common where it reaches the local surface water pumping station and discharges into the public sewer network. This outfall and pumping station formed part of the flow path associated with the flooding of Brandreth Drive. (p3),,GB-LAN_17_2021-11-01.html,GB-LAN_17_2021-11-01,Parbold flooding 01 Nov 2021 - 30 Nov 2021,"November 2021 Flooding In Lancashire: Brandreth Drive, Parbold, West Lancashire",069/Lancashire County/section-19-flood-investigation-report-brandreth-drive-parbold-november-2021.pdf
GB-LAN,17,2021-11-01,53.8611712,-2.5650945,"<div id=""html_183e678399fe04bd9f2fe03b55401dda"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Lancashire</h1><div class=""nugget-popup""><p>A very localised flooding incident occurred within Lancashire: capacity constraints and obstructions on private land to a culverted local watercourse caused surface water/overflow from the watercourse to flood at least one home (documented on 05 Oct 2021 and 01 Nov 2021). [MUL] (p4)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>1 home [MUL] (p4)</p></div></div></body></div>",Lancashire,Lancashire,England,A very localised flooding incident occurred within Lancashire: capacity constraints and obstructions on private land to a culverted local watercourse caused surface water/overflow from the watercourse to flood at least one home (documented on 05 Oct 2021 and 01 Nov 2021). [MUL] (p4),1 home [MUL] (p4),GB-LAN_17_2021-11-01.html,GB-LAN_17_2021-11-01,Parbold flooding 01 Nov 2021 - 30 Nov 2021,"November 2021 Flooding In Lancashire: Brandreth Drive, Parbold, West Lancashire",069/Lancashire County/section-19-flood-investigation-report-brandreth-drive-parbold-november-2021.pdf
GB-LAN,17,2021-11-01,53.6109397,-2.8565713,"<div id=""html_fa52aa852140dbf832029900708fa09e"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>West Lancashire</h1><div class=""nugget-popup""><p>The West Lancashire area was affected by the November 2021 flooding event. (p1)</p></div><div class=""nugget-popup""><p>A very localised flooding incident in the West Lancashire area (Parbold, Brandreth Drive) on 01 Nov 2021 was caused by capacity constraints and obstructions in a private culverted watercourse. The issue was addressed by private owners repairing/replacing culvert sections; the report found no outstanding works required by the local highway authority or lead local flood authority. (p3)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>1 property flooded internally on 01 Nov 2021. (p3)</p></div></div></body></div>",Lancashire,West Lancashire,England,"The West Lancashire area was affected by the November 2021 flooding event. (p1)
A very localised flooding incident in the West Lancashire area (Parbold, Brandreth Drive) on 01 Nov 2021 was caused by capacity constraints and obstructions in a private culverted watercourse. The issue was addressed by private owners repairing/replacing culvert sections; the report found no outstanding works required by the local highway authority or lead local flood authority. (p3)",1 property flooded internally on 01 Nov 2021. (p3),GB-LAN_17_2021-11-01.html,GB-LAN_17_2021-11-01,Parbold flooding 01 Nov 2021 - 30 Nov 2021,"November 2021 Flooding In Lancashire: Brandreth Drive, Parbold, West Lancashire",069/Lancashire County/section-19-flood-investigation-report-brandreth-drive-parbold-november-2021.pdf
GB-LAN,17,2021-11-01,53.592190380276286,-2.7695789077265935,"<div id=""html_405cd63d7da836b23a9d47ded34b8353"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Parbold</h1><div class=""nugget-popup""><p>Parbold was affected by the November 2021 flooding event. (p1)</p></div><div class=""nugget-popup""><p>Residents on Brandreth Drive in Parbold reported internal flooding of a house on 01 Nov 2021 (and a more significant internal flood on 05 Oct 2021). Nearby external areas and gardens were extremely boggy as a result of the local culverted watercourse being capacity&ndash;constrained and obstructed on private land. (p3)</p></div><div class=""nugget-popup""><p>An historic culverted watercourse in disrepair prevented proper drainage; under heavy rainfall a local house flooded (water entered from beneath the property and from a natural water source). The culvert was subsequently repaired and there have been no repeat reports of flooding to homes at this location since the repairs. (p6)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>1 property flooded internally on 01 Nov 2021; significant internal flooding on 05 Oct 2021. (p3)</p></div><div class=""nugget-popup quant""><p>1 house (p6)</p></div></div></body></div>",Lancashire,Parbold,England,"Parbold was affected by the November 2021 flooding event. (p1)
Residents on Brandreth Drive in Parbold reported internal flooding of a house on 01 Nov 2021 (and a more significant internal flood on 05 Oct 2021). Nearby external areas and gardens were extremely boggy as a result of the local culverted watercourse being capacity–constrained and obstructed on private land. (p3)
An historic culverted watercourse in disrepair prevented proper drainage; under heavy rainfall a local house flooded (water entered from beneath the property and from a natural water source). The culvert was subsequently repaired and there have been no repeat reports of flooding to homes at this location since the repairs. (p6)","1 property flooded internally on 01 Nov 2021; significant internal flooding on 05 Oct 2021. (p3)
1 house (p6)",GB-LAN_17_2021-11-01.html,GB-LAN_17_2021-11-01,Parbold flooding 01 Nov 2021 - 30 Nov 2021,"November 2021 Flooding In Lancashire: Brandreth Drive, Parbold, West Lancashire",069/Lancashire County/section-19-flood-investigation-report-brandreth-drive-parbold-november-2021.pdf
GB-HRT,4,2016-09-16,51.719801264340056,-0.5353280068058807,"<div id=""html_71489aa2c28479b188ce9810036572fd"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Hamer Close Car Park</h1><div class=""nugget-popup""><p>Reported source/location of floodwater that flowed from the car park and caused flooding to properties on Rymill Close. (p14)</p></div></div></body></div>",Hertfordshire,Hamer Close Car Park,England,Reported source/location of floodwater that flowed from the car park and caused flooding to properties on Rymill Close. (p14),,GB-HRT_4_2016-09-16.html,GB-HRT_4_2016-09-16,Bovingdon flooding 16 Sep 2016,Hertfordshire County Council Section 19 Flood Investigation Report: Bovingdon,056/Hertfordshire/section-19-investigation-bovingdon-public.pdf
GB-HRT,4,2016-09-16,51.7208363,-0.5311107,"<div id=""html_76dbbb2f964998a9463b3bef4337f422"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Green Lane, Bovingdon</h1><div class=""nugget-popup""><p>Properties on Green Lane were reported flooded during the surface water flooding incident on 16 September 2016 and the street was included within the Section 19 investigation area following resident questionnaire responses. (p8)</p></div><div class=""nugget-popup""><p>Surface water surcharging drains and overland flow from the road caused flooding; foul sewer surcharging occurred and water flowed from the road into properties. [TAB] (p13)</p></div><div class=""nugget-popup""><p>Houses on Green Street (sic) flooded both from behind and in front during the event. (p14)</p></div><div class=""nugget-popup""><p>Highway drainage from Green Lane discharged to the nearby open water feature (Bovingdon Docks). Drainage capacity (soakaways/infiltration devices) may have been reduced by silt, increasing surface runoff entering the highway; during the storm of 16 September 2016 the volume of water exceeded drainage capacity, contributing to surface water and foul sewer surcharging in the area. [IMG] (p20)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>More than 5 properties flooded across the investigation area (including streets listed such as Green Lane) (p8)</p></div><div class=""nugget-popup quant""><p>6 responses; 6 properties confirmed flooding; 4 properties internally flooded [TAB] (p13)</p></div></div></body></div>",Hertfordshire,"Green Lane, Bovingdon",England,"Properties on Green Lane were reported flooded during the surface water flooding incident on 16 September 2016 and the street was included within the Section 19 investigation area following resident questionnaire responses. (p8)
Surface water surcharging drains and overland flow from the road caused flooding; foul sewer surcharging occurred and water flowed from the road into properties. [TAB] (p13)
Houses on Green Street (sic) flooded both from behind and in front during the event. (p14)
Highway drainage from Green Lane discharged to the nearby open water feature (Bovingdon Docks). Drainage capacity (soakaways/infiltration devices) may have been reduced by silt, increasing surface runoff entering the highway; during the storm of 16 September 2016 the volume of water exceeded drainage capacity, contributing to surface water and foul sewer surcharging in the area. [IMG] (p20)","More than 5 properties flooded across the investigation area (including streets listed such as Green Lane) (p8)
6 responses; 6 properties confirmed flooding; 4 properties internally flooded [TAB] (p13)",GB-HRT_4_2016-09-16.html,GB-HRT_4_2016-09-16,Bovingdon flooding 16 Sep 2016,Hertfordshire County Council Section 19 Flood Investigation Report: Bovingdon,056/Hertfordshire/section-19-investigation-bovingdon-public.pdf
GB-HRT,4,2016-09-16,51.7211342,-0.5322477,"<div id=""html_751ef3b20b27c43cbd437eebb3044f88"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Ryder Close, Bovingdon</h1><div class=""nugget-popup""><p>Properties on Ryder Close were reported flooded during the surface water flooding incident on 16 September 2016 and the street was included within the Section 19 investigation area following resident questionnaire responses. (p8)</p></div><div class=""nugget-popup""><p>Overland flow from higher ground combined with drains being overwhelmed led to surface water flooding affecting properties; drains surcharged. [TAB] (p13)</p></div><div class=""nugget-popup""><p>The report identifies highway soakaways on Ryder Close as old and recommends they be investigated and considered for improvement as part of actions to address surface water flooding following the 16th September 2016 Bovingdon flood. [TAB] (p31)</p></div><div class=""nugget-popup""><p>Soakaways on Ryder Close were identified as old and likely underperformed during the flood; recommended investigation and potential improvement or replacement to reduce surface water flooding. (p32)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>More than 5 properties flooded across the investigation area (including streets listed such as Ryder Close) (p8)</p></div><div class=""nugget-popup quant""><p>7 responses; 5 properties confirmed flooding; 4 properties internally flooded [TAB] (p13)</p></div></div></body></div>",Hertfordshire,"Ryder Close, Bovingdon",England,"Properties on Ryder Close were reported flooded during the surface water flooding incident on 16 September 2016 and the street was included within the Section 19 investigation area following resident questionnaire responses. (p8)
Overland flow from higher ground combined with drains being overwhelmed led to surface water flooding affecting properties; drains surcharged. [TAB] (p13)
The report identifies highway soakaways on Ryder Close as old and recommends they be investigated and considered for improvement as part of actions to address surface water flooding following the 16th September 2016 Bovingdon flood. [TAB] (p31)
Soakaways on Ryder Close were identified as old and likely underperformed during the flood; recommended investigation and potential improvement or replacement to reduce surface water flooding. (p32)","More than 5 properties flooded across the investigation area (including streets listed such as Ryder Close) (p8)
7 responses; 5 properties confirmed flooding; 4 properties internally flooded [TAB] (p13)",GB-HRT_4_2016-09-16.html,GB-HRT_4_2016-09-16,Bovingdon flooding 16 Sep 2016,Hertfordshire County Council Section 19 Flood Investigation Report: Bovingdon,056/Hertfordshire/section-19-investigation-bovingdon-public.pdf
GB-HRT,4,2016-09-16,51.7198215,-0.5339434,"<div id=""html_44afb5f236d0e9db3d080f6a89cd4e62"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Rymill Close, Bovingdon</h1><div class=""nugget-popup""><p>Properties on Rymill Close were reported flooded during the surface water flooding incident on 16 September 2016 and the street was included within the Section 19 investigation area following resident questionnaire responses. (p8)</p></div><div class=""nugget-popup""><p>Surface water surcharging drains with overland flow from higher ground caused flooding; foul sewage was reported in gardens associated with the overland flow. [TAB] (p13)</p></div><div class=""nugget-popup""><p>Properties on Rymill Close flooded from behind during the event, with floodwater reported to have originated from the adjacent Hamer Close car park. [PAG] (p14)</p></div><div class=""nugget-popup""><p>Soakaways on Rymill Close were identified as old and in need of investigation/possible improvement following the surface water flooding on 16th September 2016. [TAB] (p31)</p></div><div class=""nugget-popup""><p>Soakaways on Rymill Close were identified as old and likely underperformed during the flood; recommended investigation, refurbishment or replacement to improve surface water drainage and reduce flood risk. (p32)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>More than 5 properties flooded across the investigation area (including streets listed such as Rymill Close) (p8)</p></div><div class=""nugget-popup quant""><p>7 responses; 7 properties confirmed flooding; 3 properties internally flooded [TAB] (p13)</p></div></div></body></div>",Hertfordshire,"Rymill Close, Bovingdon",England,"Properties on Rymill Close were reported flooded during the surface water flooding incident on 16 September 2016 and the street was included within the Section 19 investigation area following resident questionnaire responses. (p8)
Surface water surcharging drains with overland flow from higher ground caused flooding; foul sewage was reported in gardens associated with the overland flow. [TAB] (p13)
Properties on Rymill Close flooded from behind during the event, with floodwater reported to have originated from the adjacent Hamer Close car park. [PAG] (p14)
Soakaways on Rymill Close were identified as old and in need of investigation/possible improvement following the surface water flooding on 16th September 2016. [TAB] (p31)
Soakaways on Rymill Close were identified as old and likely underperformed during the flood; recommended investigation, refurbishment or replacement to improve surface water drainage and reduce flood risk. (p32)","More than 5 properties flooded across the investigation area (including streets listed such as Rymill Close) (p8)
7 responses; 7 properties confirmed flooding; 3 properties internally flooded [TAB] (p13)",GB-HRT_4_2016-09-16.html,GB-HRT_4_2016-09-16,Bovingdon flooding 16 Sep 2016,Hertfordshire County Council Section 19 Flood Investigation Report: Bovingdon,056/Hertfordshire/section-19-investigation-bovingdon-public.pdf
GB-HRT,4,2016-09-16,51.7197427,-0.5374508,"<div id=""html_55bb47c792a69c9ff6c7744d11997542"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Eastnor, Bovingdon</h1><div class=""nugget-popup""><p>Properties on Eastnor were reported flooded during the surface water flooding incident on 16 September 2016 and the street was included within the Section 19 investigation area following resident questionnaire responses. (p8)</p></div><div class=""nugget-popup""><p>Surface water overland flow and surcharging drains affected properties; foul sewage was present within the overland flow. Reported flood depths up to 0.75 m at properties on this road. [TAB] (p13)</p></div><div class=""nugget-popup""><p>The Eastnor area lies within the defined investigation area; gullies and infiltration devices in the area (including the vicinity of the identified infiltration tank) would have been unable to cope with the short&ndash;duration, high&ndash;volume storm on 16 September 2016, contributing to surface water flooding on roads and affecting adjacent properties. [IMG] (p19)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>More than 5 properties flooded across the investigation area (including streets listed such as Eastnor) (p8)</p></div><div class=""nugget-popup quant""><p>6 responses; 4 properties confirmed flooding; 3 properties internally flooded; flood depths up to 0.75 m [TAB] (p13)</p></div></div></body></div>",Hertfordshire,"Eastnor, Bovingdon",England,"Properties on Eastnor were reported flooded during the surface water flooding incident on 16 September 2016 and the street was included within the Section 19 investigation area following resident questionnaire responses. (p8)
Surface water overland flow and surcharging drains affected properties; foul sewage was present within the overland flow. Reported flood depths up to 0.75 m at properties on this road. [TAB] (p13)
The Eastnor area lies within the defined investigation area; gullies and infiltration devices in the area (including the vicinity of the identified infiltration tank) would have been unable to cope with the short–duration, high–volume storm on 16 September 2016, contributing to surface water flooding on roads and affecting adjacent properties. [IMG] (p19)","More than 5 properties flooded across the investigation area (including streets listed such as Eastnor) (p8)
6 responses; 4 properties confirmed flooding; 3 properties internally flooded; flood depths up to 0.75 m [TAB] (p13)",GB-HRT_4_2016-09-16.html,GB-HRT_4_2016-09-16,Bovingdon flooding 16 Sep 2016,Hertfordshire County Council Section 19 Flood Investigation Report: Bovingdon,056/Hertfordshire/section-19-investigation-bovingdon-public.pdf
